===============
462; 76.4449; 41.9759; 106.468
463; 67.0616; 54.8128; 96.9266
464; 39.9059; 35.3146; 59.773
465; 78.4862; 62.2912; 112.468
466; 14.2936; 34.9249; 53
467; 38.4403; 78.5883; 111.884
468; 14.6019; 55.2216; 71.3759
469; 50.7387; 12.5763; 72.3239
470; 51.986; 66.9457; 98.7162
471; 26.2305; 78.4479; 119.349
472; 43.8168; 48.0264; 75.4682
473; 76.9081; 41.0896; 107.468
474; 77.7993; 40.6361; 108.468
475; 25.3215; 78.8647; 120.349
476; 31.8345; 37.7848; 59
477; 13.5589; 23.0872; 30
478; 23.8156; 12.1091; 37.477
479; 75.5364; 13.9293; 99.3239
480; 75.7233; 16.5556; 99.3239
481; 25.2192; 79.8594; 121.349
482; 12.6638; 23.533; 31
483; 17.7566; 33.0035; 49.2092
484; 59.1418; 78.4354; 114.783
485; 23.8087; 11.1092; 38.477
486; 32.8179; 37.6033; 58.8471
487; 63.0999; 80.0661; 118.316
488; 16.2169; 50.1712; 65.3434
489; 9.974; 11.4573; 13.4676
490; 20.3114; 39.7379; 54.3287
491; 30.2167; 30.4291; 50
492; 16.7739; 17.5044; 24
493; 43.214; 21.5557; 61.3239
494; 56.6773; 46.0623; 82.5931
495; 31.1166; 38.481; 60
496; 17.1931; 50.388; 66.3434
497; 81.4766; 57.3795; 114.468
498; 30.6073; 72.3329; 112.349
499; 47.8641; 38.1081; 71.8462
500; 66.6106; 52.281; 94.7416
501; 36.7568; 50.4417; 87.8843
502; 18.1895; 50.3031; 67.3434
503; 78.7975; 40.6962; 109.468
504; 79.7693; 40.4602; 110.468
505; 82.3027; 57.943; 115.468
506; 66.3273; 55.4916; 97.9203
507; 31.8965; 27.6612; 45.2824
508; 77.5668; 39.6635; 109.468
509; 11.8286; 24.083; 32
510; 20.2612; 40.7366; 54.5444
511; 38.1494; 79.5451; 112.884
512; 24.4346; 80.4795; 122.349
513; 76.2403; 13.219; 100.324
514; 39.8025; 14.5944; 60.6112
515; 40.0246; 13.6194; 61.6112
516; 18.9072; 50.9994; 68.3434
517; 56.1942; 13.0317; 75.2946
518; 39.6178; 12.7059; 62.6112
519; 63.7635; 80.8142; 119.316
520; 64.7325; 81.0614; 120.316
521; 29.6697; 71.9853; 113.349
522; 33.97; 73.7222; 109.375
523; 9.20844; 59.4284; 76.4224
524; 38.7969; 80.3072; 113.884
525; 76.6754; 16.8612; 100.324
526; 38.9494; 81.2955; 114.884
527; 24.4371; 81.4795; 123.349
528; 24.2709; 10.2224; 39.477
529; 77.2149; 12.9953; 101.324
530; 77.6651; 17.0048; 101.324
531; 14.8317; 56.1948; 72.3759
532; 19.7765; 50.505; 69.3434
533; 35.8756; 50.9144; 88.8843
534; 39.7554; 11.7154; 63.6112
535; 39.9916; 10.7436; 64.6112
536; 23.596; 82.0204; 124.349
537; 38.013; 15.8758; 59.6112
538; 39.4517; 82.1602; 115.884
539; 10.9307; 45.7903; 65
540; 78.9704; 63.1662; 113.468
541; 65.5493; 81.6384; 121.316
542; 66.397; 82.1688; 122.316
543; 74.9488; 59.6192; 107.468
544; 54.343; 39.7471; 81.905
545; 79.6832; 63.8675; 114.468
546; 80.5473; 41.0884; 111.468
547; 19.3194; 31.6204; 44.9826
548; 35.0381; 70.9533; 107.349
549; 39.3515; 9.97538; 65.6112
550; 4.41213; 13.0788; 19.8038
551; 22.6017; 82.1269; 125.349
552; 51.8293; 46.6711; 77.4682
553; 49.2564; 62.5509; 95.8843
554; 39.4248; 8.97807; 66.6112
555; 81.4962; 40.773; 112.468
556; 15.1786; 9.73695; 21
557; 76.2509; 15.7061; 99.7987
558; 83.1424; 58.4861; 116.468
559; 79.9954; 64.8175; 115.468
560; 11.3628; 58.9229; 75.4224
561; 37.8286; 26.6666; 51.4394
562; 9.5374; 2.64298; 8
563; 14.6304; 8.90062; 22
564; 52.8944; 67.3638; 99.7162
565; 9.74901; 3.62033; 8.38595
566; 13.3054; 35.0779; 54
567; 7.8854; 15.4278; 16.4628
568; 70.5975; 39.9579; 103.468
569; 72.2256; 43.8739; 102.468
570; 24.7657; 9.35342; 40.477
571; 15.3996; 8.26159; 22.4918
572; 31.6732; 39.3118; 61
573; 8.62382; 58.6171; 76.846
574; 10.8849; 24.4137; 33
575; 24.0133; 82.9291; 125.349
576; 82.4192; 40.3881; 113.468
577; 80.4931; 65.6848; 116.468
578; 24.4154; 8.41681; 41.477
579; 21.7611; 81.5852; 126.349
580; 84.0902; 58.8048; 117.468
581; 67.14; 82.838; 123.316
582; 10.8155; 44.797; 66
583; 58.9222; 71.7593; 110.018
584; 42.9237; 47.5766; 76.4682
585; 34.3205; 70.2568; 108.349
586; 58.1824; 78.7174; 115.783
587; 85.0849; 58.7016; 118.468
588; 21.1946; 82.4092; 126.784
589; 68.0176; 83.3174; 124.316
590; 80.9466; 42.0052; 112.468
591; 50.0519; 61.9449; 96.8843
592; 68.9014; 83.7854; 125.316
593; 37.1643; 79.3731; 113.382
594; 24.3619; 83.8664; 126.349
595; 39.7364; 67.5401; 100.231
596; 20.5725; 83.1922; 127.784
597; 9.97887; 46.0968; 66
598; 15.5677; 54.962; 72.3759
599; 71.4218; 39.3917; 104.468
600; 70.7464; 55.3811; 100.594
601; 24.4878; 31.4178; 45.4599
602; 81.2984; 66.2777; 117.468
603; 82.0272; 66.9624; 118.468
604; 50.6895; 17.875; 69.3239
605; 69.8702; 84.033; 126.316
606; 70.8366; 84.2901; 127.316
607; 71.0457; 38.4651; 105.468
608; 83.3999; 40.1925; 114.468
609; 71.3858; 37.5247; 106.468
610; 69.0883; 10.3622; 94.3239
611; 84.3637; 39.9259; 115.468
612; 59.1398; 17.1249; 79.5799
613; 66.0798; 56.4605; 98.5747
614; 78.1491; 12.6384; 102.324
615; 10.5835; 4.17138; 9.38595
616; 82.8303; 67.5582; 119.468
617; 34.9321; 50.5831; 89.8843
618; 85.1888; 40.491; 116.468
619; 71.6567; 83.7179; 128.316
620; 12.8433; 35.9648; 55
621; 32.0171; 29.6033; 47.4047
622; 72.616; 83.4353; 129.316
623; 70.5896; 85.2591; 127.737
624; 73.4236; 84.025; 130.316
625; 57.9548; 79.6911; 116.697
626; 34.0483; 51.0511; 90.8843
627; 75.7622; 43.5733; 106.468
628; 34.0457; 29.2388; 48
629; 29.1127; 71.1547; 114.349
630; 28.1354; 70.9433; 115.349
631; 62.4897; 75.1085; 116.316
632; 65.3159; 57.1058; 98.904
633; 40.1702; 82.8557; 116.884
634; 57.3839; 80.5122; 117.783
635; 83.0524; 57.2813; 116.468
636; 16.6696; 22.5041; 28
637; 15.8237; 56.3213; 73.3759
638; 36.3239; 39.2687; 59
639; 40.165; 53.6902; 83.8843
640; 62.1809; 80.4602; 119.316
641; 27.137; 70.8864; 116.349
642; 70.869; 86.2193; 128.737
643; 34.6381; 49.6273; 90.8843
644; 47.2651; 37.3074; 72.8462
645; 19.9889; 84.0042; 128.784
646; 78.9673; 12.0636; 103.324
647; 69.5017; 9.45166; 95.3239
648; 79.3516; 11.1403; 104.324
649; 57.8846; 18.5539; 80.7284
650; 84.2956; 59.3156; 117.889
651; 38.402; 25.1183; 51.4394
652; 9.07902; 56.0383; 74.4224
653; 57.533; 81.501; 118.783
654; 83.5401; 68.2627; 120.468
655; 11.9619; 59.7235; 76.4224
656; 19.1064; 84.4746; 129.784
657; 40.2285; 34.3681; 60.773
658; 57.1424; 82.4216; 119.783
659; 12.4811; 34.5117; 54.894
660; 74.3573; 84.3831; 131.316
661; 36.9125; 76.5575; 110.146
662; 57.7554; 19.5455; 81.7284
663; 39.9595; 83.8333; 117.884
664; 56.7561; 19.5078; 82.2061
665; 55.1293; 39.1292; 82.905
666; 81.4471; 67.7769; 119.468
667; 73.022; 82.5215; 130.316
668; 70.4373; 87.1213; 129.737
669; 80.2134; 10.6331; 105.324
670; 77.8482; 17.9879; 102.324
671; 2.83033; 3.78214; 1.32401
672; 16.1725; 9.84765; 22
673; 11.5694; 34.9226; 56
674; 19.2264; 43.7307; 57
675; 63.4113; 47.0764; 91.8266
676; 52.1111; 15.6327; 70.3239
677; 24.7786; 24.3653; 36.2231
678; 50.6113; 46.266; 77.4682
679; 56.3123; 82.9792; 120.783
680; 75.1965; 84.9269; 132.316
681; 5.8674; 4.9986; 4.2241
682; 26.8677; 21.5344; 37.2544
683; 33.8774; 69.3604; 109.349
684; 74.4678; 17.1357; 99.3239
685; 8.67093; 60.2717; 77.4224
686; 78.8381; 13.3632; 103.324
687; 25.6053; 13.5775; 36.477
688; 8.8451; 61.2564; 78.4224
689; 67.7739; 84.2873; 125.316
690; 26.1581; 70.6817; 117.349
691; 48.5062; 39.6278; 71.0479
692; 78.7042; 18.5049; 103.324
693; 41.0478; 83.335; 117.884
694; 12.7707; 18.6385; 23
695; 65.5837; 54.172; 95.8917
696; 55.8433; 11.138; 76.8223
697; 83.7012; 56.5203; 117.468
698; 69.2939; 8.4735; 96.3239
699; 8.77511; 55.0856; 75.4224
700; 40.1729; 84.8103; 118.884
701; 51.2816; 71.9358; 107.884
702; 34.0961; 30.9416; 49.0856
703; 24.4707; 25.7379; 37.3527
704; 76.087; 85.3818; 133.316
705; 81.8974; 68.6698; 120.468
706; 59.6623; 71.0869; 111.018
707; 76.9126; 85.9461; 134.316
708; 26.3872; 69.7083; 117.745
709; 79.5829; 18.9823; 104.324
710; 25.2533; 7.871; 42.477
711; 60.3497; 49.0074; 88.4682
712; 68.1783; 16.5338; 89.3239
713; 45.5837; 60.6851; 89.8843
714; 77.63; 85.2494; 135.316
715; 78.63; 85.2487; 136.316
716; 79.6297; 85.2263; 137.316
717; 12.1283; 60.7096; 77.4224
718; 25.2246; 71.04; 118.349
719; 40.1839; 50.297; 84.7032
720; 80.3049; 19.6742; 105.324
721; 74.3869; 18.1325; 100.324
722; 84.7928; 39.0227; 116.468
723; 76.8803; 18.2391; 101.717
724; 10.7538; 34.344; 57
725; 18.7865; 85.422; 130.784
726; 38.9948; 84.0967; 118.884
727; 8.01774; 61.8181; 79.4224
728; 32.5569; 39.7798; 62
729; 80.3429; 9.64156; 106.324
730; 39.7977; 85.7372; 119.884
731; 75.4408; 55.9873; 107.468
732; 80.689; 20.5975; 106.324
733; 7.67346; 60.2005; 78.4224
734; 38.7278; 39.8532; 61.4682
735; 44.6324; 60.9932; 90.8843
736; 81.3001; 9.35234; 107.324
737; 74.2086; 60.2916; 108.468
738; 36.8212; 40.1363; 60
739; 81.6297; 20.9368; 107.324
740; 63.8518; 78.6264; 117.655
741; 17.853; 85.7806; 131.784
